crop_id,intercrop,season,sos_actual,yield_acre,yield_kg_ha,yield_kg_ha_sqrt,num_imgs,gcvi_max,ndvi_max,evi_max,ndre1_max,ndwi_max,elevation,slope,aspect,aez,longitude,latitude,season_ab,lst_avg_mean,precip_sum
oaf_52115,0.0,2023_Season_A,20220901,2661.55224609375,6576.6954862,81.0968278430174,26.0,5.658536911010742,0.818913459777832,0.6326188445091248,0.6142857074737549,-0.32703977823257446,1724.0,8.243837356567383,116.54618072509766,9.0,30.701047897338867,-2.325244188308716,1.0,23.346818923950195,549.176025390625
oaf_55894,1.0,2023_Season_A,20220901,2612.4592000000002,6455.386683200001,80.34542104687735,13.0,5.2913384437561035,0.7942202091217041,0.6079792380332947,0.6353315114974976,-0.4583333432674408,1520.0,7.874764442443848,339.4393310546875,10.0,30.215328216552734,-1.2713407278060913,1.0,23.404769897460938,536.2024536132812
oaf_52807,0.0,2023_Season_A,20220901,3227.0205078125,7973.967655500001,89.2970752908515,18.0,3.3229167461395264,0.6362507343292236,0.403956800699234,0.4074283838272095,-0.39830508828163147,1705.0,4.629517555236816,233.150146484375,9.0,30.749826431274414,-2.1871731281280518,1.0,22.521034240722656,471.3479919433594
oaf_59813,0.0,2023_Season_A,20220901,1651.1354000000001,4079.9555734000005,63.87452992703743,4.0,2.6091601848602295,0.5978370904922485,0.5506443381309509,0.40840035676956177,-0.2825688123703003,2076.0,11.91812515258789,175.5986328125,5.0,29.42409324645996,-1.9984370470046997,1.0,17.46139907836914,662.3709106445312
oaf_51597,1.0,2023_Season_A,20220901,570.2933959960938,1409.1949914000002,37.53924601533707,12.0,3.028846263885498,0.66105055809021,0.5020322203636169,0.4203389883041382,-0.34116584062576294,1500.0,15.78732681274414,156.35888671875,9.0,30.5190486907959,-1.9126479625701904,1.0,22.945207595825195,488.1610107421875
oaf_52152,1.0,2023_Season_A,20220901,594.14972,1468.14395812,38.316366713455494,23.0,3.348525285720825,0.698184072971344,0.4899488389492035,0.4467858374118805,-0.3540983498096466,1684.0,9.937199592590332,56.33163070678711,9.0,30.685148239135742,-2.320932388305664,1.0,21.559310913085938,557.6739501953125
oaf_50144,1.0,2023_Season_A,20220901,1436.0637000000002,3548.5134027000004,59.56939988534382,20.0,2.512194871902466,0.41070082783699036,0.1929762363433838,0.25133687257766724,-0.38467463850975037,1772.0,6.471157550811768,90.0,7.0,29.75799560546875,-2.5385043621063232,1.0,24.556604385375977,662.584716796875
oaf_59615,1.0,2023_Season_A,20220901,1282.0579833984375,3167.965318,56.28468102423607,1.0,2.1032257080078125,0.49611198902130127,0.3568764925003052,0.3367299735546112,-0.5125786066055298,1813.0,15.565681457519531,215.55337524414062,3.0,29.37621307373047,-1.9501076936721802,1.0,18.962499618530273,611.6724243164062
oaf_47552,0.0,2023_Season_A,20220901,2200.70263671875,5437.936124600001,73.74236316121149,12.0,7.508960723876953,0.8507113456726074,0.7465882897377014,0.5837224721908569,-0.4303967356681824,2108.0,19.477813720703125,285.9390869140625,6.0,29.748653411865234,-1.6559993028640747,1.0,18.827741622924805,686.37744140625
oaf_58971,1.0,2023_Season_A,20220901,915.92798,2263.25803858,47.573711633422086,10.0,1.8150535821914673,0.511547327041626,0.390010267496109,0.4062262773513794,-0.2994152009487152,1644.0,5.393491268157959,329.01287841796875,2.0,28.921934127807617,-2.4628660678863525,1.0,22.6534481048584,886.21044921875
oaf_52054,0.0,2023_Season_A,20220901,2608.14599609375,6444.728766000001,80.2790680439179,21.0,6.378190040588379,0.8419018983840942,0.6267977356910706,0.6435958743095398,-0.4401756525039673,1406.0,11.030216217041016,175.2324981689453,9.0,30.499286651611328,-2.3130271434783936,1.0,21.70509147644043,545.779541015625
oaf_56684,0.0,2023_Season_A,20220901,1792.9384765625,4430.3510335,66.56088215686448,2.0,5.548736572265625,0.8058735728263855,0.6220702528953552,0.6145972609519958,-0.6070422530174255,1942.0,17.372783660888672,291.2347106933594,5.0,29.256196975708008,-2.3139255046844482,1.0,18.674999237060547,804.2015380859375
oaf_56090,0.0,2023_Season_A,20220901,1711.260498046875,4228.5246955,65.02710738991856,4.0,3.849557399749756,0.7424483299255371,0.5565377473831177,0.5082569122314453,-0.5540634393692017,2110.0,10.2589111328125,349.6859436035156,5.0,29.473770141601562,-2.4493913650512695,1.0,16.97157859802246,788.2738037109375
oaf_51945,1.0,2023_Season_A,20220901,920.9614300000001,2275.6956935300004,47.70425236318037,21.0,2.4907748699188232,0.5613332986831665,0.38290131092071533,0.3919762074947357,-0.3770226836204529,1477.0,8.344438552856445,263.6636962890625,9.0,30.490751266479492,-2.018559455871582,1.0,24.368000030517578,483.637939453125
oaf_55279,0.0,2023_Season_A,20220901,1931.3929,4772.4718559,69.08307937476441,21.0,2.9329895973205566,0.7088465690612793,0.5078431367874146,0.4564007520675659,-0.2814021706581116,1416.0,3.8195533752441406,284.0321960449219,10.0,30.3922061920166,-1.4025845527648926,1.0,23.23757553100586,470.8456726074219
oaf_53400,0.0,2023_Season_A,20220901,2796.612548828125,6910.4294875000005,83.12899306198771,6.0,5.379181861877441,0.8226234912872314,0.5989482402801514,0.5973935127258301,-0.5203319787979126,1988.0,4.720062732696533,258.6936340332031,4.0,29.63905906677246,-1.4590885639190674,1.0,19.420000076293945,729.7297973632812
oaf_52419,0.0,2023_Season_A,20220901,1031.9166259765625,2549.8659186,50.49619707067058,29.0,4.977358341217041,0.7634288668632507,0.6244171857833862,0.5216138362884521,-0.3673567771911621,1600.0,7.435735702514648,352.8692932128906,9.0,30.629812240600586,-2.301798105239868,1.0,21.588544845581055,558.0714111328125
oaf_48935,0.0,2023_Season_A,20220901,3392.156982421875,8382.019947,91.55337212249476,9.0,4.006369590759277,0.7717666625976562,0.5197737812995911,0.5148156881332397,-0.37505707144737244,1838.0,3.818589687347412,345.9571533203125,9.0,30.214609146118164,-1.7948788404464722,1.0,20.95135498046875,482.2079772949219
oaf_53200,0.0,2023_Season_A,20220901,878.3348400000001,2170.36538964,46.58718052898244,38.0,3.7537877559661865,0.6330513954162598,0.3774805963039398,0.37760111689567566,-0.38771501183509827,1610.0,8.343605995178223,263.6630554199219,7.0,29.759075164794922,-1.8448251485824585,1.0,22.665088653564453,606.6197509765625
oaf_59731,0.0,2023_Season_A,20220901,1862.5858154296875,4602.4495118,67.84135546847513,4.0,4.112994194030762,0.6995304822921753,0.5162854790687561,0.4546915590763092,-0.3766617476940155,2315.0,9.107030868530273,45.0175666809082,5.0,29.46855926513672,-2.006432056427002,1.0,16.82741928100586,680.5138549804688
oaf_59821,0.0,2023_Season_A,20220901,1100.7568359375,2719.9700528000003,52.15333213515701,4.0,3.9933595657348633,0.7339174151420593,0.558342695236206,0.4658869504928589,-0.48468270897865295,2097.0,16.013916015625,106.38013458251953,5.0,29.422386169433594,-1.9954726696014404,1.0,17.46139907836914,662.3709106445312
oaf_48301,0.0,2023_Season_A,20220901,1358.9919,3358.0689849,57.948848003217456,6.0,4.16480016708374,0.7491194605827332,0.4995122253894806,0.4794776141643524,-0.4179796278476715,1486.0,7.438581943511963,82.87784576416016,9.0,30.261951446533203,-1.6319245100021362,1.0,22.1065616607666,498.2433776855469
oaf_51687,1.0,2023_Season_A,20220901,795.2704500000001,1965.1132819500003,44.329598260642975,18.0,4.095562934875488,0.7265105247497559,0.47448405623435974,0.48935118317604065,-0.3513849973678589,1514.0,9.766446113586426,41.20440673828125,9.0,30.602142333984375,-2.0669784545898438,1.0,22.128124237060547,494.8533935546875
oaf_60146,1.0,2023_Season_A,20220901,566.43591,1399.6631336100002,37.412072030428895,14.0,2.8496930599212646,0.6257989406585693,0.41196808218955994,0.3991391658782959,-0.387543261051178,1656.0,7.0314483642578125,66.81322479248047,9.0,30.343427658081055,-1.933848261833191,1.0,22.693449020385742,468.4182434082031
oaf_48175,1.0,2023_Season_A,20220901,828.6532000000001,2047.6020572000002,45.250437094021535,10.0,3.630857229232788,0.6971727609634399,0.5548333525657654,0.49327436089515686,-0.4868549108505249,1464.0,5.547544956207275,180.0,9.0,30.2680606842041,-1.601561427116394,1.0,22.269672393798828,498.2433776855469
oaf_46795,1.0,2023_Season_A,20220901,1308.614013671875,3233.5851940000002,56.86462163771074,11.0,3.98777174949646,0.7781544923782349,0.6200334429740906,0.5213426947593689,-0.18681316077709198,1342.0,6.659402847290039,326.29296875,8.0,30.16628074645996,-2.0519766807556152,1.0,25.288654327392578,462.30145263671875
oaf_49271,0.0,2023_Season_A,20220901,3020.974609375,7464.8282366,86.39923747695926,5.0,3.662686586380005,0.6850054264068604,0.5156471133232117,0.4176088869571686,-0.47493627667427063,1869.0,10.259464263916016,26.57471466064453,6.0,30.144182205200195,-1.6635451316833496,1.0,18.6715145111084,542.0780029296875
oaf_59172,1.0,2023_Season_A,20220901,580.0751300000001,1433.3656462300003,37.859815718384056,7.0,2.9579577445983887,0.6538351774215698,0.456155002117157,0.4225580096244812,-0.4407735764980316,1567.0,12.019990921020508,351.2461853027344,2.0,28.923641204833984,-2.4160637855529785,1.0,21.697580337524414,843.68994140625
oaf_48870,1.0,2023_Season_A,20220901,1857.608642578125,4590.1508506,67.75065203081074,14.0,5.173285484313965,0.7729393243789673,0.3753446042537689,0.5112682580947876,-0.30894309282302856,1398.0,2.931509017944336,71.5721206665039,10.0,30.477636337280273,-1.643153429031372,1.0,24.226032257080078,489.402099609375
oaf_58942,1.0,2023_Season_A,20220901,1770.3568115234375,4374.5516528,66.14039350351644,6.0,5.0,0.7902702689170837,0.5757347345352173,0.5334954857826233,-0.484168142080307,1591.0,15.426669120788574,266.6369323730469,2.0,28.913131713867188,-2.580814838409424,1.0,24.07288932800293,914.3934326171875
oaf_58966,0.0,2023_Season_A,20220901,2209.863037109375,5460.571473,73.89567966396953,10.0,4.308139324188232,0.7797271013259888,0.6243810653686523,0.550413966178894,-0.40279072523117065,1616.0,13.919960021972656,258.7002258300781,2.0,28.915916442871094,-2.4588236808776855,1.0,22.529321670532227,886.21044921875
oaf_47544,1.0,2023_Season_A,20220901,864.4178466796875,2135.9765073500002,46.21662587586852,8.0,3.832495927810669,0.6336353421211243,0.5787510871887207,0.5108667016029358,-0.5461647510528564,1886.0,11.03261947631836,131.62188720703125,7.0,29.732933044433594,-1.6400991678237915,1.0,19.80894660949707,680.1359252929688
oaf_51857,0.0,2023_Season_A,20220901,1450.5570068359375,3584.326347,59.869243748355466,18.0,3.75207781791687,0.7332659959793091,0.564784049987793,0.4946635067462921,-0.36831748485565186,1526.0,7.603548526763916,345.95733642578125,9.0,30.460838317871094,-1.7699955701828003,1.0,21.827272415161133,450.4903869628906
oaf_47504,0.0,2023_Season_A,20220901,2268.051025390625,5604.354021,74.86223360947761,15.0,4.481328010559082,0.7172570824623108,0.5149943828582764,0.4723956882953644,-0.399401992559433,1821.0,19.26214027404785,166.60238647460938,7.0,29.722423553466797,-1.613149642944336,1.0,20.345918655395508,680.1359252929688
oaf_46732,1.0,2023_Season_A,20220901,796.05127,1967.0426881700002,44.351354975581074,13.0,3.308394193649292,0.6780487895011902,0.5157281756401062,0.43675413727760315,-0.34605810046195984,1363.0,7.875152111053467,339.43170166015625,8.0,30.12567710876465,-2.0655412673950195,1.0,22.575088500976562,479.17816162109375
oaf_52570,0.0,2023_Season_A,20220901,1851.1282958984375,4574.1380293,67.63237412142206,36.0,4.346715450286865,0.7576484680175781,0.5240017175674438,0.5244536995887756,-0.3687789738178253,1529.0,10.382022857666016,314.9792785644531,9.0,30.67346954345703,-2.17980694770813,1.0,22.16568946838379,489.23150634765625
oaf_55860,0.0,2023_Season_A,20220901,1662.8792724609375,4108.9747503,64.10128509086226,9.0,3.251897096633911,0.6714285612106323,0.4216068685054779,0.4336147606372833,-0.4344634711742401,1447.0,6.721364974975586,164.05068969726562,10.0,30.240032196044922,-1.30269193649292,1.0,23.485891342163086,528.2994995117188
oaf_60099,1.0,2023_Season_A,20220901,736.7051391601562,1820.39840094,42.66612709093714,11.0,4.791752338409424,0.7430964708328247,0.4546144902706146,0.5187888741493225,-0.4726550579071045,1481.0,4.141193866729736,206.5803680419922,9.0,30.294740676879883,-2.0938382148742676,1.0,23.028709411621094,452.6396179199219
oaf_59377,0.0,2023_Season_A,20220901,2154.40673828125,5323.5389557,72.96258599926404,10.0,7.05653715133667,0.8777022957801819,0.7644168734550476,0.6271186470985413,-0.5399923324584961,1687.0,27.397401809692383,14.483863830566406,2.0,28.9996395111084,-2.5342822074890137,1.0,21.433332443237305,902.998291015625
oaf_51908,1.0,2023_Season_A,20220901,1445.6886000000002,3572.2965306000006,59.76869189299696,24.0,3.031496047973633,0.5755003094673157,0.41214433312416077,0.4031480848789215,-0.41597139835357666,1489.0,4.982523441314697,201.81373596191406,9.0,30.494525909423828,-2.0230510234832764,1.0,24.16254997253418,483.637939453125
oaf_51496,0.0,2023_Season_A,20220901,1222.0791000000002,3019.7574561000006,54.95231984275096,13.0,3.925220012664795,0.7549634575843811,0.5563594698905945,0.5243930220603943,-0.3846624195575714,1676.0,5.9198713302612305,128.64292907714844,9.0,30.554622650146484,-1.990801453590393,1.0,23.284151077270508,498.7045593261719
oaf_49974,1.0,2023_Season_A,20220901,1643.2484000000002,4060.4667964000005,63.721792162493365,11.0,2.9894180297851562,0.6474872827529907,0.35283663868904114,0.3988868296146393,-0.33155080676078796,1694.0,6.727355003356934,285.93035888671875,7.0,29.790515899658203,-2.5536856651306152,1.0,24.231754302978516,677.67822265625
oaf_47491,0.0,2023_Season_A,20220901,2021.3958740234375,4994.8692689,70.67438905926248,11.0,9.189393997192383,0.8551723957061768,0.5101335644721985,0.5978615880012512,-0.3731611967086792,1746.0,26.69622230529785,356.3071594238281,7.0,29.711284637451172,-1.614317536354065,1.0,20.410181045532227,680.1359252929688
oaf_53547,0.0,2023_Season_A,20220901,1309.573486328125,3235.9561185000002,56.885464914158874,8.0,4.9720282554626465,0.8444924354553223,0.6019320487976074,0.613223135471344,-0.29050278663635254,1842.0,2.0731682777404785,206.5728302001953,4.0,29.68352508544922,-1.4922363758087158,1.0,20.761310577392578,707.308349609375
oaf_49312,1.0,2023_Season_A,20220901,1280.6214599609375,3164.4157265,56.253139703486774,3.0,3.2175731658935547,0.6842105388641357,0.5246003866195679,0.43283581733703613,-0.5260703563690186,1915.0,15.463109016418457,159.43592834472656,6.0,30.147415161132812,-1.6723486185073853,1.0,19.41338539123535,542.0780029296875
oaf_60062,1.0,2023_Season_A,20220901,1226.0,3029.446044921875,55.04040334154538,7.0,4.749077320098877,0.7495788931846619,0.5372706055641174,0.545634925365448,-0.29089951515197754,1566.0,11.883977890014648,180.0,9.0,30.296445846557617,-1.96097731590271,1.0,22.861509323120117,478.84735107421875
oaf_56538,0.0,2023_Season_A,20220901,1295.0081,3199.9650151,56.56823326832826,2.0,1.4946027994155884,0.3905908167362213,0.2639361321926117,0.32451093196868896,-0.3842453360557556,1692.0,28.286279678344727,195.71969604492188,3.0,29.22969627380371,-2.204420804977417,1.0,20.538768768310547,725.6576538085938
oaf_47573,0.0,2023_Season_A,20220901,804.1999500000001,1987.1780764500002,44.57777558885145,9.0,5.671794891357422,0.8251110911369324,0.6095921993255615,0.566840648651123,-0.23878438770771027,1934.0,31.365686416625977,349.2825622558594,7.0,29.73751449584961,-1.643153429031372,1.0,19.562414169311523,680.1359252929688
oaf_52214,0.0,2023_Season_A,20220901,1981.3623046875,4895.9462433,69.97103860383952,26.0,5.368663311004639,0.7913156151771545,0.5270745158195496,0.6173200607299805,-0.33285966515541077,1332.0,3.9305052757263184,134.97567749023438,9.0,30.69017791748047,-2.360727548599243,1.0,22.229412078857422,590.7786865234375
oaf_59434,1.0,2023_Season_A,20220901,852.1152300000001,2105.5767333300005,45.886563755962385,8.0,7.217228889465332,0.8824538588523865,0.7414215803146362,0.6521084308624268,-0.45795485377311707,1128.0,3.3413591384887695,326.2833251953125,1.0,29.03656005859375,-2.5695860385894775,1.0,25.896818161010742,812.40673828125
oaf_54564,1.0,2023_Season_A,20220901,477.64078000000006,1180.2503673800002,34.354772119459625,14.0,4.569426536560059,0.7971014380455017,0.6773304343223572,0.5137774348258972,-0.460755854845047,1822.0,39.643611907958984,274.4822082519531,7.0,29.607707977294922,-1.8797696828842163,1.0,20.849374771118164,632.5709838867188
oaf_59810,1.0,2023_Season_A,20220901,1100.7568359375,2719.9700528000003,52.15333213515701,2.0,3.161925792694092,0.6298200488090515,0.4876268804073334,0.36908403038978577,-0.5379042625427246,1884.0,20.450366973876953,92.488037109375,5.0,29.429662704467773,-2.0019404888153076,1.0,20.028181076049805,618.859375
oaf_52317,0.0,2023_Season_A,20220901,2572.7371000000003,6357.233374100001,79.73226056057862,21.0,4.536585330963135,0.7681159377098083,0.5724511742591858,0.5475848913192749,-0.30503594875335693,1608.0,11.033927917480469,221.6561279296875,9.0,30.701496124267578,-2.282484292984009,1.0,21.95724105834961,499.9105529785156
oaf_54854,0.0,2023_Season_A,20220901,3220.61376953125,7958.1366998,89.20838917837268,8.0,7.632701873779297,0.8681163191795349,0.636193573474884,0.6566757559776306,-0.3265306353569031,2500.0,15.812081336975098,149.02650451660156,5.0,29.55982780456543,-1.5909613370895386,1.0,16.052879333496094,725.3219604492188
oaf_55051,0.0,2023_Season_A,20220901,664.05768,1640.88652728,40.507857599236225,7.0,5.141732692718506,0.829912006855011,0.5995475053787231,0.5694164633750916,-0.6174863576889038,1454.0,1.8543341159820557,-0.0,10.0,30.17355728149414,-1.367190957069397,1.0,22.301738739013672,560.560302734375
oaf_48845,1.0,2023_Season_A,20220901,1794.4053955078125,4433.9757434,66.58810511945809,19.0,6.77918004989624,0.832775890827179,0.4816589653491974,0.5930232405662537,-0.3990536034107208,1437.0,3.706310987472534,90.0,10.0,30.45014762878418,-1.6427042484283447,1.0,23.614843368530273,489.402099609375
oaf_48638,1.0,2023_Season_A,20220901,2472.975341796875,6110.7219663000005,78.17110697885761,7.0,2.725947618484497,0.6854599714279175,0.4696425497531891,0.44651952385902405,-0.3322734832763672,1508.0,9.893058776855469,291.79412841796875,10.0,30.239852905273438,-1.556286334991455,1.0,22.709047317504883,507.30950927734375
oaf_55998,1.0,2023_Season_A,20220901,1755.4779052734375,4337.785890900001,65.8618697798658,7.0,2.311258554458618,0.5368852615356445,0.4209030866622925,0.2636900246143341,-0.44536423683166504,1777.0,9.197794914245605,216.8922882080078,7.0,29.55255126953125,-2.3114101886749268,1.0,21.720754623413086,674.0368041992188
oaf_53802,0.0,2023_Season_A,20220901,1721.8623046875,4254.7217433000005,65.22822811712733,10.0,5.135802268981934,0.7796847820281982,0.7434869408607483,0.5037821531295776,-0.5846387147903442,1811.0,22.522300720214844,218.6702423095703,6.0,29.723051071166992,-1.565539002418518,1.0,19.93375015258789,675.5628051757812
oaf_57765,0.0,2023_Season_A,20220901,157.40201000000002,388.94036671000003,19.721571101461468,3.0,3.9365079402923584,0.8107714653015137,0.6447007656097412,0.5437435507774353,-0.4145543575286865,2404.0,3.340724468231201,326.2996826171875,4.0,29.40037727355957,-1.5959019660949707,1.0,14.27649974822998,775.1019897460938
oaf_53152,0.0,2023_Season_A,20220901,1578.0773000000002,3899.4290083000005,62.44540822430422,42.0,3.1420233249664307,0.584666907787323,0.3011738657951355,0.35112592577934265,-0.39796215295791626,1563.0,8.490202903747559,40.61576843261719,7.0,29.7561092376709,-1.8318893909454346,1.0,22.494354248046875,606.6197509765625
oaf_53217,0.0,2023_Season_A,20220901,2186.69384765625,5403.3203798,73.50728113459238,41.0,3.521505355834961,0.6711375713348389,0.49829548597335815,0.4574093222618103,-0.3462674021720886,1835.0,18.784027099609375,90.0,7.0,29.74119758605957,-1.8302724361419678,1.0,20.952686309814453,664.8109741210938
oaf_52393,1.0,2023_Season_A,20220901,14.046704292297363,34.709405584,5.891468881696652,14.0,3.9797980785369873,0.754448413848877,0.4893122911453247,0.5129132270812988,-0.49117812514305115,1552.0,4.982629299163818,338.1832275390625,9.0,30.604389190673828,-2.259936571121216,1.0,23.0484619140625,546.4700927734375
oaf_52121,1.0,2023_Season_A,20220901,1594.4325000000001,3939.8427075000004,62.76816635445073,47.0,4.612903118133545,0.7755101919174194,0.6541900038719177,0.5854213833808899,-0.19160106778144836,1651.0,9.240291595458984,5.715243339538574,9.0,30.681734085083008,-2.3191356658935547,1.0,22.048500061035156,557.6739501953125
oaf_55717,0.0,2023_Season_A,20220901,2233.8889,5519.9394719,74.29629514249011,9.0,3.889570474624634,0.7455249428749084,0.5722667574882507,0.5294616222381592,-0.446522057056427,1390.0,5.3926191329956055,329.0284118652344,10.0,30.2785701751709,-1.4265695810317993,1.0,23.09208869934082,489.64581298828125
oaf_54027,1.0,2023_Season_A,20220901,2509.0779,6199.9314909,78.73964370569631,20.0,4.378906726837158,0.7619961500167847,0.4706208109855652,0.53940749168396,-0.42536789178848267,1387.0,2.073317766189575,206.5811004638672,8.0,30.35959815979004,-2.1432454586029053,1.0,22.742816925048828,478.1989440917969
oaf_46592,1.0,2023_Season_A,20220901,976.57843,2413.12530053,49.123571740356994,13.0,5.156312942504883,0.7561600208282471,0.5161553621292114,0.5201970338821411,-0.471332848072052,1411.0,5.6278791427612305,99.4549789428711,8.0,30.083635330200195,-2.2779927253723145,1.0,26.182832717895508,494.6822509765625
oaf_50422,1.0,2023_Season_A,20220901,1710.2793000000001,4226.100150300001,65.00846214378556,22.0,4.2525248527526855,0.7426273226737976,0.44834551215171814,0.46396392583847046,-0.412155419588089,1661.0,10.258923530578613,169.68556213378906,7.0,29.78485679626465,-2.4987986087799072,1.0,24.17388916015625,663.0836791992188
oaf_55283,0.0,2023_Season_A,20220901,2567.1767578125,6343.493872800001,79.64605371768272,17.0,3.0783133506774902,0.6275861859321594,0.4217030107975006,0.41322726011276245,-0.3926525115966797,1378.0,3.341024398803711,303.68206787109375,10.0,30.39391326904297,-1.408962607383728,1.0,23.57878875732422,470.8456726074219
oaf_48506,0.0,2023_Season_A,20220901,1670.815185546875,4128.5843592,64.25406103274719,18.0,2.6282050609588623,0.6348931193351746,0.4045051336288452,0.38618800044059753,-0.32664093375205994,1571.0,10.258771896362305,349.6903076171875,9.0,30.351781845092773,-1.7750260829925537,1.0,23.70035743713379,412.65570068359375
oaf_55728,1.0,2023_Season_A,20220901,2638.132568359375,6518.8256546,80.73924482307226,12.0,4.811538219451904,0.777647078037262,0.5390297174453735,0.5871848464012146,-0.3251231908798218,1453.0,4.6273674964904785,180.0,10.0,30.31908416748047,-1.3855165243148804,1.0,23.946197509765625,485.97259521484375
oaf_55475,0.0,2023_Season_A,20220901,757.6325700000001,1872.1100804700004,43.26788740474858,8.0,5.4945454597473145,0.8381414413452148,0.63947594165802,0.6092981696128845,-0.4714464247226715,1644.0,11.713882446289062,231.34861755371094,6.0,30.12073516845703,-1.407076120376587,1.0,20.724262237548828,565.3768310546875
oaf_59304,1.0,2023_Season_A,20220901,778.0513900000001,1922.5649846900003,43.847063581156725,18.0,5.644970893859863,0.8413609266281128,0.7217455506324768,0.5175675749778748,-0.40100669860839844,1477.0,7.440594673156738,299.72283935546875,2.0,28.886451721191406,-2.420555353164673,1.0,20.74419403076172,883.7844848632812
oaf_59763,0.0,2023_Season_A,20220901,2946.1431000000002,7279.919600100001,85.32244487882424,4.0,3.8042049407958984,0.7310606241226196,0.5524545311927795,0.42840397357940674,-0.455287903547287,2046.0,26.700321197509766,326.80572509765625,5.0,29.4350528717041,-1.9849623441696167,1.0,16.491579055786133,662.3709106445312
oaf_55360,1.0,2023_Season_A,20220901,2244.858642578125,5547.0456006,74.47849085877077,20.0,4.69911527633667,0.8045889139175415,0.7825924754142761,0.5971636772155762,-0.40395480394363403,1434.0,5.625336170196533,80.54067993164062,10.0,30.320072174072266,-1.4563038349151611,1.0,24.362058639526367,496.3571472167969
oaf_53810,0.0,2023_Season_A,20220901,1620.1542000000002,4003.4010282000004,63.272434979222986,14.0,4.28510046005249,0.7672137022018433,0.8554141521453857,0.5826997756958008,-0.48892173171043396,1912.0,24.877687454223633,282.0904235839844,6.0,29.72260284423828,-1.5589812994003296,1.0,19.93375015258789,675.5628051757812
oaf_56978,0.0,2023_Season_A,20220901,351.541259765625,868.65845346,29.473012290229175,12.0,3.584041118621826,0.6686779856681824,0.44550836086273193,0.4142259359359741,-0.4292480945587158,1370.0,9.195145606994629,-0.0,8.0,29.940624237060547,-2.2985641956329346,1.0,25.16292381286621,538.145751953125
oaf_51983,1.0,2023_Season_A,20220901,1359.7585000000001,3359.9632535000005,57.96519001521517,14.0,2.937669515609741,0.5838529467582703,0.37532007694244385,0.378069669008255,-0.34972676634788513,1387.0,5.626776218414307,279.45684814453125,9.0,30.610048294067383,-1.9645706415176392,1.0,22.158679962158203,491.67816162109375
oaf_54159,1.0,2023_Season_A,20220901,1298.7830000000001,3209.2927930000005,56.65062041143063,18.0,3.5764119625091553,0.7245696187019348,0.46796533465385437,0.4835756719112396,-0.3476111888885498,1349.0,8.239598274230957,206.580810546875,8.0,30.351423263549805,-2.124560594558716,1.0,22.612794876098633,478.1989440917969
oaf_51582,0.0,2023_Season_A,20220901,1496.8082000000002,3698.6130622000005,60.81622367592385,31.0,3.6642985343933105,0.7046413421630859,0.4235811233520508,0.4528907835483551,-0.3226205110549927,1567.0,1.8553401231765747,90.0,9.0,30.52821159362793,-1.887405276298523,1.0,23.50812530517578,472.978271484375
oaf_47802,0.0,2023_Season_A,20220901,3307.79052734375,8173.5503255,90.40768952638929,4.0,5.323045253753662,0.7855897545814514,0.4921911954879761,0.4745681583881378,-0.4605318307876587,1673.0,15.812361717224121,210.97528076171875,7.0,29.877382278442383,-1.7301102876663208,1.0,20.719310760498047,629.400146484375
oaf_54122,1.0,2023_Season_A,20220901,563.4838900000001,1392.3686921900003,37.31445687920434,21.0,4.089654922485352,0.6955772638320923,0.43965333700180054,0.46610379219055176,-0.3470225930213928,1392.0,4.721694469451904,258.6976318359375,8.0,30.33884620666504,-2.121236801147461,1.0,22.47333335876465,461.0367736816406
oaf_50414,1.0,2023_Season_A,20220901,1168.9664306640625,2888.5159744000002,53.744915800473635,11.0,5.3112030029296875,0.7789473533630371,0.5241348743438721,0.46132850646972656,-0.4504672884941101,1662.0,14.775799751281738,79.39019012451172,7.0,29.79078483581543,-2.4961037635803223,1.0,24.647457122802734,663.0836791992188
oaf_55730,1.0,2023_Season_A,20220901,1331.0865000000001,3289.1147415000005,57.35080419226918,19.0,3.2714285850524902,0.6902204751968384,0.49410542845726013,0.46856582164764404,-0.37636080384254456,1419.0,1.8543341159820557,-0.0,10.0,30.318815231323242,-1.3931522369384766,1.0,23.920713424682617,485.97259521484375
oaf_55620,0.0,2023_Season_A,20220901,2998.21044921875,7408.5778984,86.07309625196481,19.0,5.25053071975708,0.7618193030357361,0.5214254260063171,0.5751129984855652,-0.1827535331249237,1404.0,4.982236385345459,201.80545043945312,10.0,30.386188507080078,-1.1578835248947144,1.0,24.206470489501953,483.5448303222656
oaf_47409,0.0,2023_Season_A,20220901,2772.139404296875,6849.9564574000005,82.76446373534961,5.0,7.091644287109375,0.8525146245956421,0.6430879235267639,0.5663970708847046,-0.5616766214370728,2060.0,27.59607696533203,73.81584167480469,6.0,29.827075958251953,-1.4695090055465698,1.0,15.809855461120605,688.6197509765625
oaf_53357,0.0,2023_Season_A,20220901,3148.164794921875,7779.1152208,88.19929263208408,5.0,5.649634838104248,0.8057482838630676,0.5885546803474426,0.5336700677871704,-0.45423611998558044,1947.0,2.9312963485717773,108.42926788330078,4.0,29.628908157348633,-1.472922682762146,1.0,19.65474510192871,729.7297973632812
